,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
199,2021-12-13,470.190002,470.559998,466.269989,466.570007,463.496643,87724700.0,87724700.0,-3.62,-0.77,467.8,"December 13, 21",-0.0077
200,2021-12-10,469.230011,470.899994,466.51001,470.73999,467.639191,77159800.0,77159800.0,1.50998,0.322,469.38333,"December 10, 21",0.00322
201,2021-12-09,468.149994,469.630005,466.140015,466.350006,463.278137,61272600.0,61272600.0,-1.79999,-0.384,467.37334,"December 09, 21",-0.00384
202,2021-12-08,468.700012,470.0,466.829987,469.519989,466.427216,72238800.0,72238800.0,0.81998,0.175,468.78333,"December 08, 21",0.00175
203,2021-12-07,464.410004,468.880005,458.649994,468.279999,465.195404,95484700.0,95484700.0,3.87,0.833,465.27,"December 07, 21",0.00833
204,2021-12-06,456.130005,460.790009,453.559998,458.790009,455.767914,98977500.0,98977500.0,2.66,0.583,457.71334,"December 06, 21",0.00583
205,2021-12-03,459.170013,460.299988,448.920013,453.420013,450.433289,137331600.0,137331600.0,-5.75,-1.252,454.21334,"December 03, 21",-0.01252
206,2021-12-02,450.730011,459.070007,450.309998,457.399994,454.387054,127637800.0,127637800.0,6.66998,1.48,455.59333,"December 02, 21",0.0148
207,2021-12-01,461.640015,464.670013,450.290009,450.5,447.532501,131939200.0,131939200.0,-11.14002,-2.413,455.15334,"December 01, 21",-0.02413
208,2021-11-30,462.0,464.029999,455.299988,455.559998,452.559204,148559600.0,148559600.0,-6.44,-1.394,458.29666,"November 30, 21",-0.01394
209,2021-11-29,464.070007,466.559998,461.730011,464.600006,461.539642,86268800.0,86268800.0,0.53,0.114,464.29667,"November 29, 21",0.00114
210,2021-11-26,462.339996,463.899994,457.769989,458.970001,455.946747,112669600.0,112669600.0,-3.37,-0.729,460.21333,"November 26, 21",-0.00729
211,2021-11-24,466.059998,469.570007,465.190002,469.440002,466.347748,61858800.0,61858800.0,3.38,0.725,468.06667,"November 24, 21",0.00725
212,2021-11-23,467.220001,469.100006,464.450012,468.190002,465.105988,73206500.0,73206500.0,0.97,0.208,467.24667,"November 23, 21",0.00208
213,2021-11-22,470.890015,473.540009,467.350006,467.570007,464.490082,72762000.0,72762000.0,-3.32001,-0.705,469.48667,"November 22, 21",-0.00705
214,2021-11-19,469.609985,470.940002,468.5,468.890015,465.801392,57315600.0,57315600.0,-0.71997,-0.153,469.44334,"November 19, 21",-0.00153
215,2021-11-18,469.23999,470.01001,466.339996,469.730011,466.635864,50625600.0,50625600.0,0.49002,0.104,468.69334,"November 18, 21",0.00104
216,2021-11-17,469.0,469.190002,467.480011,468.140015,465.056335,47858300.0,47858300.0,-0.85999,-0.183,468.27001,"November 17, 21",-0.00183
217,2021-11-16,467.149994,470.48999,467.070007,469.279999,466.188812,48857500.0,48857500.0,2.13001,0.456,468.94667,"November 16, 21",0.00456
218,2021-11-15,468.640015,468.809998,466.230011,467.429993,464.350983,46980500.0,46980500.0,-1.21002,-0.258,467.49,"November 15, 21",-0.00258
219,2021-11-12,465.119995,467.859985,464.109985,467.269989,464.192017,53466700.0,53466700.0,2.14999,0.462,466.41332,"November 12, 21",0.00462
220,2021-11-11,465.209991,465.290009,463.75,463.769989,460.715088,34848500.0,34848500.0,-1.44,-0.31,464.27,"November 11, 21",-0.0031
221,2021-11-10,465.579987,467.380005,462.040009,463.619995,460.566101,69429700.0,69429700.0,-1.95999,-0.421,464.34667,"November 10, 21",-0.00421
222,2021-11-09,469.320007,469.570007,465.880005,467.380005,464.301331,51149100.0,51149100.0,-1.94,-0.413,467.61001,"November 09, 21",-0.00413
223,2021-11-08,469.700012,470.230011,468.200012,468.929993,465.841125,50405200.0,50405200.0,-0.77002,-0.164,469.12001,"November 08, 21",-0.00164
224,2021-11-05,469.279999,470.649994,466.920013,468.529999,465.443726,66390600.0,66390600.0,-0.75,-0.16,468.7,"November 05, 21",-0.0016
225,2021-11-04,465.359985,467.0,464.98999,466.910004,463.834442,52847100.0,52847100.0,1.55002,0.333,466.3,"November 04, 21",0.00333
226,2021-11-03,461.299988,465.149994,460.829987,464.720001,461.658844,52509800.0,52509800.0,3.42001,0.741,463.56666,"November 03, 21",0.00741
227,2021-11-02,460.220001,462.230011,460.079987,461.899994,458.857422,48908400.0,48908400.0,1.67999,0.365,461.40333,"November 02, 21",0.00365
228,2021-11-01,460.299988,460.700012,458.200012,460.040009,457.009674,48433600.0,48433600.0,-0.25998,-0.056,459.64668,"November 01, 21",-0.00056
229,2021-10-29,455.869995,459.559998,455.559998,459.25,456.224884,70162400.0,70162400.0,3.38001,0.741,458.12333,"October 29, 21",0.00741
230,2021-10-28,455.459991,458.399994,455.450012,458.320007,455.301025,51437900.0,51437900.0,2.86002,0.628,457.39,"October 28, 21",0.00628
231,2021-10-27,456.450012,457.160004,453.859985,453.940002,450.94986,72438000.0,72438000.0,-2.51001,-0.55,454.98666,"October 27, 21",-0.0055
232,2021-10-26,457.200012,458.48999,455.559998,455.959991,452.956543,56075100.0,56075100.0,-1.24002,-0.271,456.66999,"October 26, 21",-0.00271
233,2021-10-25,454.279999,455.899994,452.390015,455.549988,452.549255,45214500.0,45214500.0,1.26999,0.28,454.61333,"October 25, 21",0.0028
234,2021-10-22,453.130005,454.670013,451.049988,453.119995,450.135254,58845100.0,58845100.0,-0.01001,-0.002,452.94667,"October 22, 21",-2e-05
235,2021-10-21,451.769989,453.829987,451.309998,453.589996,450.602173,41305400.0,41305400.0,1.82001,0.403,452.90999,"October 21, 21",0.00403
236,2021-10-20,451.130005,452.730011,451.01001,452.410004,449.429932,49571600.0,49571600.0,1.28,0.284,452.05001,"October 20, 21",0.00284
237,2021-10-19,448.920013,450.709991,448.269989,450.640015,447.6716,46996800.0,46996800.0,1.72,0.383,449.87333,"October 19, 21",0.00383
238,2021-10-18,443.970001,447.549988,443.269989,447.190002,444.244324,62213200.0,62213200.0,3.22,0.725,446.00333,"October 18, 21",0.00725
239,2021-10-15,444.75,446.26001,444.089996,445.869995,442.933014,66260200.0,66260200.0,1.12,0.252,445.40667,"October 15, 21",0.00252
240,2021-10-14,439.079987,442.660004,438.579987,442.5,439.585205,70236800.0,70236800.0,3.42001,0.779,441.24666,"October 14, 21",0.00779
241,2021-10-13,434.709991,436.049988,431.540009,435.179993,432.313416,72974000.0,72974000.0,0.47,0.108,434.25666,"October 13, 21",0.00108
242,2021-10-12,435.670013,436.100006,432.779999,433.619995,430.763702,71181200.0,71181200.0,-2.05002,-0.471,434.16667,"October 12, 21",-0.00471
243,2021-10-11,437.160004,440.26001,434.619995,434.690002,431.82666,65233300.0,65233300.0,-2.47,-0.565,436.52334,"October 11, 21",-0.00565
244,2021-10-08,439.480011,439.890015,437.190002,437.859985,434.975769,74557400.0,74557400.0,-1.62003,-0.369,438.31333,"October 08, 21",-0.00369
245,2021-10-07,438.390015,441.679993,438.200012,438.660004,435.770508,72437500.0,72437500.0,0.26999,0.062,439.51334,"October 07, 21",0.00062
246,2021-10-06,429.269989,435.119995,427.540009,434.899994,432.035248,113032200.0,113032200.0,5.63001,1.312,432.52,"October 06, 21",0.01312
247,2021-10-05,430.23999,435.48999,429.390015,433.100006,430.247131,90682500.0,90682500.0,2.86002,0.665,432.66,"October 05, 21",0.00665
248,2021-10-04,433.0,433.959991,426.359985,428.640015,425.816528,128570000.0,128570000.0,-4.35999,-1.007,429.65333,"October 04, 21",-0.01007
249,2021-10-01,430.980011,436.029999,427.230011,434.23999,431.379608,129240100.0,129240100.0,3.25998,0.756,432.5,"October 01, 21",0.00756
250,2021-09-30,436.019989,436.769989,428.779999,429.140015,426.313232,140506000.0,140506000.0,-6.87997,-1.578,431.56333,"September 30, 21",-0.01578
251,2021-09-29,435.190002,437.040009,433.850006,434.450012,431.588257,82329200.0,82329200.0,-0.73999,-0.17,435.11334,"September 29, 21",-0.0017
252,2021-09-28,439.690002,440.040009,432.940002,433.720001,430.863037,130436300.0,130436300.0,-5.97,-1.358,435.56667,"September 28, 21",-0.01358
253,2021-09-27,442.809998,444.049988,441.899994,442.640015,439.724304,61371100.0,61371100.0,-0.16998,-0.038,442.86333,"September 27, 21",-0.00038
254,2021-09-24,441.440002,444.670013,441.209991,443.910004,440.985931,62094800.0,62094800.0,2.47,0.56,443.26334,"September 24, 21",0.0056
255,2021-09-23,439.850006,444.890015,439.600006,443.179993,440.260712,76396000.0,76396000.0,3.32999,0.757,442.55667,"September 23, 21",0.00757
256,2021-09-22,436.049988,440.029999,433.75,437.859985,434.975769,102350100.0,102350100.0,1.81,0.415,437.21333,"September 22, 21",0.00415
257,2021-09-21,436.529999,437.910004,433.070007,433.630005,430.773651,92526100.0,92526100.0,-2.89999,-0.664,434.87001,"September 21, 21",-0.00664
258,2021-09-20,434.880005,436.559998,428.859985,434.040009,431.180969,166445500.0,166445500.0,-0.84,-0.193,433.15333,"September 20, 21",-0.00193
259,2021-09-17,444.920013,445.369995,441.019989,441.399994,438.492462,118425000.0,118425000.0,-3.52002,-0.791,442.59666,"September 17, 21",-0.00791
260,2021-09-16,447.320007,448.359985,444.019989,447.170013,442.805847,77786700.0,77786700.0,-0.14999,-0.034,446.51666,"September 16, 21",-0.00034
261,2021-09-15,444.619995,448.410004,443.440002,447.880005,443.508911,78792200.0,78792200.0,3.26001,0.733,446.57667,"September 15, 21",0.00733
262,2021-09-14,448.119995,448.339996,443.220001,444.170013,439.835144,78197100.0,78197100.0,-3.94998,-0.881,445.24334,"September 14, 21",-0.00881
263,2021-09-13,448.640015,448.920013,444.109985,446.579987,442.221619,83738600.0,83738600.0,-2.06003,-0.459,446.53666,"September 13, 21",-0.00459
264,2021-09-10,451.040009,451.48999,445.309998,445.440002,441.092743,89948200.0,89948200.0,-5.60001,-1.242,447.41333,"September 10, 21",-0.01242
265,2021-09-09,450.700012,452.570007,448.720001,448.980011,444.598175,57970400.0,57970400.0,-1.72,-0.382,450.09001,"September 09, 21",-0.00382
266,2021-09-08,450.890015,451.670013,448.859985,450.910004,446.509338,56181900.0,56181900.0,0.01999,0.004,450.48,"September 08, 21",4e-05
267,2021-09-07,452.709991,452.809998,450.73999,451.459991,447.053955,51671500.0,51671500.0,-1.25,-0.276,451.66999,"September 07, 21",-0.00276
268,2021-09-03,451.980011,453.630005,451.549988,453.079987,448.658142,47170500.0,47170500.0,1.09998,0.243,452.75333,"September 03, 21",0.00243
269,2021-09-02,453.320007,454.049988,451.910004,453.190002,448.76709,42501000.0,42501000.0,-0.13001,-0.029,453.05,"September 02, 21",-0.00029
270,2021-09-01,452.559998,453.109985,451.549988,451.799988,447.390656,48721400.0,48721400.0,-0.76001,-0.168,452.15332,"September 01, 21",-0.00168
271,2021-08-31,452.130005,452.48999,450.920013,451.559998,447.153015,59300200.0,59300200.0,-0.57001,-0.126,451.65667,"August 31, 21",-0.00126
272,2021-08-30,450.970001,453.070007,450.709991,452.230011,447.816467,48357400.0,48357400.0,1.26001,0.279,452.00334,"August 30, 21",0.00279
273,2021-08-27,447.119995,450.649994,447.059998,450.25,445.855804,77235100.0,77235100.0,3.13001,0.7,449.32,"August 27, 21",0.007
274,2021-08-26,448.609985,448.859985,446.160004,446.26001,441.904724,57829600.0,57829600.0,-2.34998,-0.524,447.09333,"August 26, 21",-0.00524
275,2021-08-25,448.170013,449.459991,447.769989,448.910004,444.52887,40529700.0,40529700.0,0.73999,0.165,448.71333,"August 25, 21",0.00165
276,2021-08-24,447.970001,448.540009,447.420013,447.970001,443.598053,38744700.0,38744700.0,0.0,0.0,447.97667,"August 24, 21",0.0
277,2021-08-23,445.160004,448.230011,443.440002,447.26001,442.894989,54973000.0,54973000.0,2.10001,0.472,446.31001,"August 23, 21",0.00472
278,2021-08-20,440.230011,443.709991,439.709991,443.359985,439.03302,72008700.0,72008700.0,3.12997,0.711,442.25999,"August 20, 21",0.00711
279,2021-08-19,436.269989,441.140015,436.119995,439.859985,435.567169,92812200.0,92812200.0,3.59,0.823,439.04,"August 19, 21",0.00823
280,2021-08-18,442.959991,444.630005,438.920013,439.179993,434.893829,89351900.0,89351900.0,-3.78,-0.853,440.91,"August 18, 21",-0.00853
281,2021-08-17,444.23999,444.959991,440.850006,444.040009,439.706421,92673900.0,92673900.0,-0.19998,-0.045,443.28334,"August 17, 21",-0.00045
282,2021-08-16,444.529999,447.109985,442.869995,446.970001,442.607788,73740000.0,73740000.0,2.44,0.549,445.64999,"August 16, 21",0.00549
283,2021-08-13,445.589996,445.940002,445.070007,445.920013,441.568054,39470300.0,39470300.0,0.33002,0.074,445.64334,"August 13, 21",0.00074
284,2021-08-12,443.619995,445.26001,442.660004,445.109985,440.76593,38909400.0,38909400.0,1.48999,0.336,444.34333,"August 12, 21",0.00336
285,2021-08-11,443.820007,443.880005,442.619995,443.779999,439.448944,44034300.0,44034300.0,-0.04001,-0.009,443.42667,"August 11, 21",-9e-05
286,2021-08-10,442.609985,443.440002,441.880005,442.679993,438.35968,43339300.0,43339300.0,0.07001,0.016,442.66667,"August 10, 21",0.00016
287,2021-08-09,442.459991,442.799988,441.309998,442.130005,437.815033,41222600.0,41222600.0,-0.32999,-0.075,442.08,"August 09, 21",-0.00075
288,2021-08-06,442.100006,442.940002,441.799988,442.48999,438.171509,46930000.0,46930000.0,0.38998,0.088,442.40999,"August 06, 21",0.00088
289,2021-08-05,440.220001,441.850006,439.880005,441.76001,437.448669,38969700.0,38969700.0,1.54001,0.35,441.16334,"August 05, 21",0.0035
290,2021-08-04,439.779999,441.119995,438.730011,438.980011,434.695801,46732200.0,46732200.0,-0.79999,-0.182,439.61001,"August 04, 21",-0.00182
291,2021-08-03,438.440002,441.279999,436.100006,441.149994,436.844604,58053900.0,58053900.0,2.70999,0.618,439.51,"August 03, 21",0.00618
292,2021-08-02,440.339996,440.929993,437.209991,437.589996,433.319336,58783300.0,58783300.0,-2.75,-0.625,438.57666,"August 02, 21",-0.00625
293,2021-07-30,437.910004,440.059998,437.769989,438.51001,434.230347,68951200.0,68951200.0,0.60001,0.137,438.78,"July 30, 21",0.00137
294,2021-07-29,439.820007,441.799988,439.809998,440.649994,436.349487,47435300.0,47435300.0,0.82999,0.189,440.75333,"July 29, 21",0.00189
295,2021-07-28,439.679993,440.299988,437.309998,438.829987,434.547211,52472400.0,52472400.0,-0.85001,-0.193,438.81332,"July 28, 21",-0.00193
296,2021-07-27,439.910004,439.940002,435.98999,439.01001,434.725464,67397100.0,67397100.0,-0.89999,-0.205,438.31333,"July 27, 21",-0.00205
297,2021-07-26,439.309998,441.029999,439.26001,441.019989,436.715851,43719200.0,43719200.0,1.70999,0.389,440.43667,"July 26, 21",0.00389
298,2021-07-23,437.519989,440.299988,436.790009,439.940002,435.646423,63766600.0,63766600.0,2.42001,0.553,439.01,"July 23, 21",0.00553
299,2021-07-22,434.73999,435.720001,433.690002,435.459991,431.210114,47878500.0,47878500.0,0.72,0.166,434.95666,"July 22, 21",0.00166
300,2021-07-21,432.339996,434.700012,431.01001,434.549988,430.30899,64724400.0,64724400.0,2.20999,0.511,433.42,"July 21, 21",0.00511
301,2021-07-20,425.679993,432.420013,424.829987,431.059998,426.853058,99608200.0,99608200.0,5.38001,1.264,429.43667,"July 20, 21",0.01264
302,2021-07-19,426.190002,431.410004,421.970001,424.970001,420.82251,147987000.0,147987000.0,-1.22,-0.286,426.11667,"July 19, 21",-0.00286
303,2021-07-16,436.01001,436.059998,430.920013,431.339996,427.130341,75874700.0,75874700.0,-4.67001,-1.071,432.77334,"July 16, 21",-0.01071
304,2021-07-15,434.809998,435.529999,432.720001,434.75,430.50705,55126400.0,55126400.0,-0.06,-0.014,434.33333,"July 15, 21",-0.00014
305,2021-07-14,437.399994,437.920013,434.910004,436.23999,431.982483,64130400.0,64130400.0,-1.16,-0.265,436.35667,"July 14, 21",-0.00265
306,2021-07-13,436.23999,437.839996,435.309998,435.589996,431.338837,52911300.0,52911300.0,-0.64999,-0.149,436.24666,"July 13, 21",-0.00149
307,2021-07-12,435.429993,437.350006,434.970001,437.079987,432.814301,52889600.0,52889600.0,1.64999,0.379,436.46666,"July 12, 21",0.00379
308,2021-07-09,432.529999,435.839996,430.709991,435.519989,431.269501,76238600.0,76238600.0,2.98999,0.691,434.02333,"July 09, 21",0.00691
309,2021-07-08,428.779999,431.730011,427.519989,430.920013,426.714417,97595200.0,97595200.0,2.14001,0.499,430.05667,"July 08, 21",0.00499
310,2021-07-07,433.660004,434.76001,431.51001,434.459991,430.219879,63549500.0,63549500.0,0.79999,0.184,433.57667,"July 07, 21",0.00184
311,2021-07-06,433.779999,434.01001,430.01001,432.929993,428.704834,68710400.0,68710400.0,-0.85001,-0.196,432.31667,"July 06, 21",-0.00196
312,2021-07-02,431.670013,434.100006,430.519989,433.720001,429.487091,57697700.0,57697700.0,2.04999,0.475,432.78,"July 02, 21",0.00475
313,2021-07-01,428.869995,430.600006,428.799988,430.429993,426.229218,53441000.0,53441000.0,1.56,0.364,429.94333,"July 01, 21",0.00364
314,2021-06-30,427.209991,428.779999,427.179993,428.059998,423.882355,64827900.0,64827900.0,0.85001,0.199,428.00666,"June 30, 21",0.00199
315,2021-06-29,427.880005,428.559998,427.130005,427.700012,423.525879,35970500.0,35970500.0,-0.17999,-0.042,427.79667,"June 29, 21",-0.00042
316,2021-06-28,427.170013,427.649994,425.890015,427.470001,423.298096,53159600.0,53159600.0,0.29999,0.07,427.00334,"June 28, 21",0.0007
317,2021-06-25,425.899994,427.089996,425.549988,426.609985,422.446472,58129500.0,58129500.0,0.70999,0.167,426.41666,"June 25, 21",0.00167
318,2021-06-24,424.890015,425.549988,424.619995,425.100006,420.951233,45110300.0,45110300.0,0.20999,0.049,425.09,"June 24, 21",0.00049
319,2021-06-23,423.190002,424.049988,422.51001,422.600006,418.475647,49445400.0,49445400.0,-0.59,-0.139,423.05333,"June 23, 21",-0.00139
320,2021-06-22,420.850006,424.0,420.079987,423.109985,418.980652,57700300.0,57700300.0,2.25998,0.537,422.39666,"June 22, 21",0.00537
321,2021-06-21,416.799988,421.059998,415.929993,420.859985,416.752594,72822000.0,72822000.0,4.06,0.974,419.28333,"June 21, 21",0.00974
322,2021-06-18,417.089996,417.829987,414.700012,414.920013,410.870605,118676300.0,118676300.0,-2.16998,-0.52,415.81667,"June 18, 21",-0.0052
323,2021-06-17,421.670013,423.019989,419.320007,421.970001,416.489197,90949700.0,90949700.0,0.29999,0.071,421.43667,"June 17, 21",0.00071
324,2021-06-16,424.630005,424.869995,419.920013,422.109985,416.62735,80386100.0,80386100.0,-2.52002,-0.593,422.3,"June 16, 21",-0.00593
325,2021-06-15,425.420013,425.459991,423.540009,424.480011,418.966614,51508500.0,51508500.0,-0.94,-0.221,424.49334,"June 15, 21",-0.00221
326,2021-06-14,424.429993,425.369995,423.100006,425.26001,419.736481,42358500.0,42358500.0,0.83002,0.196,424.57667,"June 14, 21",0.00196
327,2021-06-11,424.200012,424.429993,422.820007,424.309998,418.798798,45570800.0,45570800.0,0.10999,0.026,423.85333,"June 11, 21",0.00026
328,2021-06-10,422.959991,424.630005,421.549988,423.609985,418.10788,51020100.0,51020100.0,0.64999,0.154,423.26333,"June 10, 21",0.00154
329,2021-06-09,423.179993,423.26001,421.410004,421.649994,416.17337,48436300.0,48436300.0,-1.53,-0.362,422.10667,"June 09, 21",-0.00362
330,2021-06-08,423.109985,423.209991,420.320007,422.279999,416.795197,47134300.0,47134300.0,-0.82999,-0.196,421.93667,"June 08, 21",-0.00196
331,2021-06-07,422.589996,422.779999,421.190002,422.190002,416.706329,51555000.0,51555000.0,-0.39999,-0.095,422.05333,"June 07, 21",-0.00095
332,2021-06-04,420.75,422.920013,418.839996,422.600006,417.111084,55938800.0,55938800.0,1.85001,0.44,421.45334,"June 04, 21",0.0044
333,2021-06-03,417.850006,419.98999,416.279999,418.769989,413.33075,58138800.0,58138800.0,0.91998,0.22,418.34666,"June 03, 21",0.0022
334,2021-06-02,420.369995,421.230011,419.290009,420.329987,414.870483,49097100.0,49097100.0,-0.04001,-0.01,420.28334,"June 02, 21",-0.0001
335,2021-06-01,422.570007,422.720001,419.200012,419.670013,414.219116,54216600.0,54216600.0,-2.89999,-0.686,420.53001,"June 01, 21",-0.00686
336,2021-05-28,420.970001,421.25,419.790009,420.040009,414.584259,58520200.0,58520200.0,-0.92999,-0.221,420.36001,"May 28, 21",-0.00221
337,2021-05-27,420.170013,420.720001,418.98999,419.290009,413.844025,56707700.0,56707700.0,-0.88,-0.209,419.66667,"May 27, 21",-0.00209
338,2021-05-26,418.869995,419.609985,417.76001,419.070007,413.626892,43088600.0,43088600.0,0.20001,0.048,418.81333,"May 26, 21",0.00048
339,2021-05-25,420.329987,420.709991,417.619995,418.23999,412.807648,57451400.0,57451400.0,-2.09,-0.497,418.85666,"May 25, 21",-0.00497
340,2021-05-24,417.339996,420.320007,417.079987,419.170013,413.725616,51376700.0,51376700.0,1.83002,0.438,418.85667,"May 24, 21",0.00438
341,2021-05-21,416.869995,418.200012,414.450012,414.940002,409.550537,76578700.0,76578700.0,-1.92999,-0.463,415.86334,"May 21, 21",-0.00463
342,2021-05-20,411.799988,416.630005,411.670013,415.279999,409.886078,78022200.0,78022200.0,3.48001,0.845,414.52667,"May 20, 21",0.00845
343,2021-05-19,406.920013,411.049988,405.329987,410.859985,405.523499,106467100.0,106467100.0,3.93997,0.968,409.07999,"May 19, 21",0.00968
344,2021-05-18,415.799988,416.059998,411.769989,411.940002,406.589478,59810200.0,59810200.0,-3.85999,-0.928,413.25666,"May 18, 21",-0.00928
345,2021-05-17,415.390015,416.390015,413.359985,415.519989,410.122986,65129200.0,65129200.0,0.12997,0.031,415.09,"May 17, 21",0.00031
346,2021-05-14,413.209991,417.48999,413.179993,416.579987,411.169189,82201600.0,82201600.0,3.37,0.816,415.74999,"May 14, 21",0.00816
347,2021-05-13,407.070007,412.350006,407.019989,410.279999,404.95105,106394000.0,106394000.0,3.20999,0.789,409.88333,"May 13, 21",0.00789
348,2021-05-12,411.230011,412.589996,404.0,405.410004,400.144318,134811000.0,134811000.0,-5.82001,-1.415,407.33333,"May 12, 21",-0.01415
349,2021-05-11,413.100006,415.269989,410.059998,414.209991,408.829987,116888000.0,116888000.0,1.10999,0.269,413.17999,"May 11, 21",0.00269
350,2021-05-10,422.5,422.73999,417.809998,417.940002,412.511536,81852400.0,81852400.0,-4.56,-1.079,419.49666,"May 10, 21",-0.01079
351,2021-05-07,419.890015,422.820007,419.160004,422.119995,416.637238,67733800.0,67733800.0,2.22998,0.531,421.36667,"May 07, 21",0.00531
352,2021-05-06,415.829987,419.209991,413.679993,419.070007,413.626892,74321400.0,74321400.0,3.24002,0.779,417.32,"May 06, 21",0.00779
353,2021-05-05,417.380005,417.630005,415.149994,415.75,410.349976,60162200.0,60162200.0,-1.63001,-0.391,416.17667,"May 05, 21",-0.00391
354,2021-05-04,416.070007,416.600006,411.670013,415.619995,410.22168,101591200.0,101591200.0,-0.45001,-0.108,414.63,"May 04, 21",-0.00108
355,2021-05-03,419.429993,419.839996,417.670013,418.200012,412.768158,68128300.0,68128300.0,-1.22998,-0.293,418.57001,"May 03, 21",-0.00293
356,2021-04-30,417.630005,418.540009,416.339996,417.299988,411.879852,85527000.0,85527000.0,-0.33002,-0.079,417.39333,"April 30, 21",-0.00079
357,2021-04-29,420.320007,420.720001,416.440002,420.059998,414.604004,78544300.0,78544300.0,-0.26001,-0.062,419.07333,"April 29, 21",-0.00062
358,2021-04-28,417.809998,419.01001,416.899994,417.399994,411.978516,51238900.0,51238900.0,-0.41,-0.098,417.77,"April 28, 21",-0.00098
359,2021-04-27,417.929993,418.140015,416.299988,417.519989,412.097015,51303100.0,51303100.0,-0.41,-0.098,417.32,"April 27, 21",-0.00098
360,2021-04-26,417.440002,418.220001,416.809998,417.609985,412.185822,52182400.0,52182400.0,0.16998,0.041,417.54666,"April 26, 21",0.00041
361,2021-04-23,412.869995,418.25,412.790009,416.73999,411.327148,73209200.0,73209200.0,3.87,0.937,415.92667,"April 23, 21",0.00937
362,2021-04-22,415.890015,416.779999,411.130005,412.269989,406.915192,97582800.0,97582800.0,-3.62003,-0.87,413.39333,"April 22, 21",-0.0087
363,2021-04-21,411.51001,416.290009,411.359985,416.070007,410.665833,66793000.0,66793000.0,4.56,1.108,414.57333,"April 21, 21",0.01108
364,2021-04-20,413.910004,415.089996,410.589996,412.170013,406.816528,81851800.0,81851800.0,-1.73999,-0.42,412.61667,"April 20, 21",-0.0042
365,2021-04-19,416.26001,416.73999,413.790009,415.209991,409.816986,78498500.0,78498500.0,-1.05002,-0.252,415.24666,"April 19, 21",-0.00252
366,2021-04-16,417.25,417.910004,415.730011,417.26001,411.840363,82037300.0,82037300.0,0.01001,0.002,416.96668,"April 16, 21",2e-05
367,2021-04-15,413.73999,416.160004,413.690002,415.869995,410.468445,60229800.0,60229800.0,2.13001,0.515,415.24,"April 15, 21",0.00515
368,2021-04-14,412.829987,413.959991,410.869995,411.450012,406.105865,61659900.0,61659900.0,-1.37998,-0.334,412.09333,"April 14, 21",-0.00334
369,2021-04-13,411.529999,413.529999,411.119995,412.859985,407.497528,56551000.0,56551000.0,1.32999,0.323,412.50333,"April 13, 21",0.00323
370,2021-04-12,410.850006,411.929993,410.200012,411.640015,406.293396,56704900.0,56704900.0,0.79001,0.192,411.25667,"April 12, 21",0.00192
371,2021-04-09,408.390015,411.670013,408.26001,411.48999,406.145325,61104600.0,61104600.0,3.09998,0.759,410.47334,"April 09, 21",0.00759
372,2021-04-08,407.929993,408.579987,406.929993,408.519989,403.213867,57863100.0,57863100.0,0.59,0.145,408.00999,"April 08, 21",0.00145
373,2021-04-07,405.940002,406.959991,405.450012,406.589996,401.30896,55836300.0,55836300.0,0.64999,0.16,406.33333,"April 07, 21",0.0016
374,2021-04-06,405.76001,407.23999,405.399994,406.119995,400.845062,62021000.0,62021000.0,0.35999,0.089,406.25333,"April 06, 21",0.00089
375,2021-04-05,403.459991,406.940002,403.380005,406.359985,401.08194,91684800.0,91684800.0,2.89999,0.719,405.56,"April 05, 21",0.00719
376,2021-04-01,398.399994,400.670013,398.179993,400.609985,395.406616,99682900.0,99682900.0,2.20999,0.555,399.82,"April 01, 21",0.00555
377,2021-03-31,395.339996,398.0,395.309998,396.329987,391.18222,112734200.0,112734200.0,0.98999,0.25,396.54666,"March 31, 21",0.0025
378,2021-03-30,394.420013,395.450012,393.019989,394.730011,389.603027,76262200.0,76262200.0,0.31,0.079,394.4,"March 30, 21",0.00079
379,2021-03-29,394.399994,396.75,392.809998,395.779999,390.639374,108107600.0,108107600.0,1.38001,0.35,395.11333,"March 29, 21",0.0035
380,2021-03-26,390.929993,396.410004,390.290009,395.980011,390.836792,114409100.0,114409100.0,5.05002,1.292,394.22667,"March 26, 21",0.01292
381,2021-03-25,385.980011,390.549988,383.899994,389.700012,384.638367,116128600.0,116128600.0,3.72,0.964,388.05,"March 25, 21",0.00964
382,2021-03-24,391.0,392.75,387.470001,387.519989,382.486633,97588600.0,97588600.0,-3.48001,-0.89,389.24666,"March 24, 21",-0.0089
383,2021-03-23,391.910004,393.459991,388.660004,389.5,384.440948,90686600.0,90686600.0,-2.41,-0.615,390.54,"March 23, 21",-0.00615
384,2021-03-22,390.029999,394.070007,389.970001,392.589996,387.490784,73778600.0,73778600.0,2.56,0.656,392.21,"March 22, 21",0.00656
385,2021-03-19,389.880005,391.570007,387.149994,389.480011,384.421234,113624500.0,113624500.0,-0.39999,-0.103,389.4,"March 19, 21",-0.00103
386,2021-03-18,394.480011,396.720001,390.75,391.480011,385.13382,115349100.0,115349100.0,-3.0,-0.76,392.98334,"March 18, 21",-0.0076
387,2021-03-17,394.529999,398.119995,393.299988,397.26001,390.82016,97959300.0,97959300.0,2.73001,0.692,396.22666,"March 17, 21",0.00692
