,open,high,low,close,adjClose
1201,268.480011,268.529999,267.089996,267.170013,248.505157
1202,268.100006,268.600006,267.980011,268.200012,249.463165
1203,265.450012,267.040009,265.390015,266.51001,247.891251
1204,267.089996,267.220001,265.600006,265.660004,245.844025
1205,267.059998,267.559998,266.649994,266.75,246.852753
1206,267.209991,267.320007,266.350006,266.779999,246.880524
1207,266.309998,266.380005,265.480011,266.309998,246.445511
1208,265.160004,265.519989,264.029999,265.51001,245.705246
1209,264.070007,264.429993,262.940002,264.070007,244.372589
1210,263.299988,263.730011,262.709991,263.23999,243.604553
1211,263.190002,265.149994,263.040009,263.190002,243.558243
1212,266.309998,266.799988,264.079987,264.140015,244.437424
1213,264.76001,265.309998,260.76001,264.459991,244.733551
1214,263.76001,266.049988,263.670013,265.01001,245.242493
1215,263.019989,263.630005,262.200012,262.709991,243.114059
1216,260.76001,262.899994,260.649994,262.869995,243.262177
1217,260.410004,260.75,260.0,260.230011,240.819077
1218,260.320007,260.480011,260.160004,260.359985,240.939377
1219,260.0,260.149994,259.570007,259.76001,240.384155
1220,259.179993,260.200012,258.26001,259.98999,240.596939
1221,258.140015,258.519989,257.859985,258.299988,239.03299
1222,258.220001,258.589996,257.769989,257.859985,238.625824
1223,257.519989,259.040009,257.470001,258.619995,239.329132
1224,256.619995,257.220001,255.630005,256.440002,237.311752
1225,257.410004,257.850006,256.519989,257.730011,238.505554
1226,257.309998,258.589996,257.269989,258.329987,239.060745
1227,257.730011,258.290009,257.369995,258.089996,238.838684
1228,257.730011,258.390015,256.359985,258.170013,238.912735
1229,258.470001,259.220001,258.149994,259.109985,239.782562
1230,258.970001,259.350006,258.089996,258.670013,239.375427
1231,258.299988,259.0,258.220001,258.850006,239.542007
1232,257.769989,258.5,257.299988,258.450012,239.171844
1233,257.410004,257.75,256.190002,257.589996,238.375992
1234,258.040009,258.429993,257.070007,257.48999,238.283447
1235,257.179993,257.440002,256.809998,257.149994,237.968781
1236,256.470001,257.600006,256.410004,256.75,237.598648
1237,256.470001,257.890015,255.630005,257.709991,238.487
1238,255.990005,256.299988,255.479996,255.619995,236.552933
1239,256.179993,256.309998,254.0,255.289993,236.247574
1240,256.600006,256.829987,256.149994,256.559998,237.422806
1241,257.480011,257.51001,256.019989,256.109985,237.006348
1242,256.700012,257.140015,255.770004,257.109985,237.931763
1243,254.830002,255.830002,254.350006,255.789993,236.710251
1244,255.899994,255.949997,255.5,255.720001,236.645477
1245,255.229996,255.520004,254.979996,255.470001,236.414124
1246,255.210007,255.509995,254.820007,255.289993,236.247574
1247,255.139999,255.270004,254.639999,254.949997,235.932907
1248,254.660004,255.059998,254.369995,254.639999,235.646027
1249,254.509995,255.020004,254.320007,255.020004,235.997681
1250,254.600006,255.050003,253.979996,254.619995,235.627533
1251,254.630005,254.699997,253.649994,253.949997,235.007477
1252,254.149994,254.699997,253.850006,254.369995,235.396164
1253,253.539993,254.679993,253.199997,254.660004,235.664566
1254,252.690002,253.440002,252.559998,253.160004,234.276428
1255,252.320007,252.889999,252.229996,252.860001,233.99881
1256,251.490005,252.320007,251.289993,252.320007,233.499084
1257,250.339996,251.320007,250.130005,251.229996,232.490387
